64407	1659800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	2	0	1	1	1	0	1	0	1	2	0	1	1	1	0	1	1	0	1	1	0	2	0	1	2	0	1	2	0	1	1	1	0	2	1	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	1	0	2	1	0	2	1	1	1	1	1	1	1	1	1	0	2	0	2	0	2	1	1	1	1	1	1	1	1	1	3	0	2	2	1	1	2	1	1	1	1	2	1	3	0	2	3	0	27000	116000	100000
69042	1653800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	2	1	0	1	0	1	1	0	1	2	1	0	2	1	0	2	1	0	1	0	1	1	0	1	1	0	1	2	1	0	2	1	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	1	2	0	0	1	1	0	0	2	0	0	2	1	1	1	1	1	1	1	1	1	2	2	0	0	0	2	1	1	1	1	1	1	1	1	1	1	0	2	2	1	1	2	1	1	1	1	2	2	3	0	4	3	0	26250	100000	115000
74932	1663800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	2	1	0	2	1	0	0	1	1	1	0	1	1	0	1	1	1	0	2	1	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	1	2	0	1	1	1	0	0	2	1	0	2	1	1	1	1	1	1	1	1	1	1	2	0	1	0	2	1	1	1	1	1	1	1	1	1	2	0	2	1	1	1	2	1	1	4	0	2	2	3	0	3	3	0	39000	99000	105000
78689	1766800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	2	0	1	1	1	0	2	1	0	2	1	0	1	0	1	2	0	1	1	0	1	1	1	0	3	1	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	0	0	2	2	0	2	1	1	1	1	1	1	1	1	1	0	2	0	1	0	2	1	1	1	1	1	1	1	1	1	2	0	2	2	1	1	2	1	1	1	1	2	2	3	0	3	3	0	22500	112500	112500
84045	2077800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	2	1	0	1	0	1	2	0	1	3	1	0	2	1	0	3	1	0	1	0	1	1	0	1	1	0	1	3	1	0	8	1	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	0	0	2	0	0	2	0	1	1	0	1	1	1	1	1	0	2	0	0	0	2	0	1	1	0	1	1	0	1	1	0	0	2	1	1	1	1	1	1	0	1	2	0	3	0	8	3	0	12500	112500	125000
92371	1586800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	2	0	1	1	1	0	1	1	0	1	1	0	2	0	1	2	0	1	2	0	1	1	1	0	2	1	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	1	0	2	1	0	2	1	1	1	1	1	1	1	1	1	1	2	0	2	0	2	1	1	1	1	1	1	1	1	1	2	0	2	2	1	1	2	1	1	2	1	2	1	3	0	2	3	0	35000	110000	97500
98402	1650300	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	2	0	1	1	0	1	1	1	0	2	1	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	1	2	0	1	1	1	1	0	2	1	0	2	1	1	1	0	2	1	2	1	1	1	2	0	1	0	2	1	1	1	1	1	1	1	1	1	2	0	2	2	1	1	2	1	1	1	1	2	1	3	0	5	2	0	41000	100000	98250
104413	1587800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	2	1	0	1	1	0	1	0	1	1	0	1	1	0	1	2	1	0	2	1	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	1	2	0	1	1	1	1	0	2	1	0	2	1	1	1	1	1	1	1	1	1	1	2	0	1	0	2	1	1	1	1	1	1	1	1	1	2	0	2	2	1	1	2	1	1	1	1	2	2	3	0	3	3	0	37500	100000	100000
108787	1587800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	2	1	0	2	1	0	1	1	0	1	0	1	1	0	1	1	0	1	1	1	0	2	1	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	1	2	0	1	1	1	1	0	2	1	0	2	1	1	1	1	1	1	1	1	1	1	2	0	1	0	2	1	1	1	1	1	1	1	1	1	2	0	2	2	1	1	2	1	1	1	1	2	2	3	0	3	3	0	37500	100000	100000
115414	1822800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	2	1	0	1	0	1	1	0	1	2	1	0	2	1	0	2	1	0	1	0	1	1	0	1	1	0	1	2	1	0	8	0	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	0	0	2	0	0	2	1	1	1	1	1	1	0	1	1	1	2	0	0	0	2	1	1	1	0	1	1	1	1	1	1	0	2	2	1	1	2	1	1	0	2	2	2	3	0	3	3	0	22500	110000	115000
120815	1597800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	2	1	0	2	1	0	1	1	0	1	0	1	1	0	1	1	0	1	1	1	0	2	1	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	1	2	0	1	1	1	0	0	2	1	0	2	1	1	1	1	1	1	2	1	1	1	2	0	1	0	2	1	1	1	1	1	1	1	1	1	1	0	2	2	1	1	2	1	1	2	1	2	2	3	0	3	3	0	35000	100000	103500
125730	1729800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	2	1	0	2	1	0	2	1	0	1	0	1	2	0	1	1	0	1	2	1	0	3	1	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	0	0	2	0	0	2	1	1	1	2	1	1	1	1	1	2	2	0	0	0	2	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	2	3	3	0	4	3	0	23500	103000	116500
132270	1537800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	1	0	1	2	0	1	1	1	0	0	2	0	2	0	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	1	2	0	1	1	1	1	0	2	1	0	2	1	1	1	1	1	1	1	1	1	1	2	0	1	0	2	1	1	1	1	1	1	1	1	1	2	0	2	2	1	1	2	1	1	2	1	2	2	3	0	3	3	0	37500	100000	100000
139005	1743800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	2	1	0	2	1	0	2	1	0	1	0	1	1	0	1	1	0	1	2	1	0	6	0	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	0	0	2	0	0	2	1	1	1	1	1	1	0	2	1	1	2	0	1	0	2	1	1	1	1	1	1	1	1	1	2	0	2	2	1	1	2	1	1	1	1	2	2	3	0	2	3	0	28000	105000	111000
147315	1671800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	2	0	1	1	1	0	1	0	1	2	0	1	1	1	0	1	1	0	1	1	0	2	0	1	2	0	1	2	0	1	1	1	0	2	1	0	0	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	0	2	0	1	1	1	1	0	2	1	0	2	1	1	1	1	1	1	1	1	1	0	2	0	1	0	2	1	1	1	1	1	1	1	1	1	3	0	2	1	1	1	2	1	1	2	1	2	1	3	0	2	3	0	32500	112500	98750
147599	3203400	0	0	1	0	1	0	0	0	1	0	1	0	2	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	1	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	1	0	2	0	2	0	2	1	1	3	0	2	0	0	2	1	1	1	0	1	1	1	1	1	0	2	0	2	0	2	3	1	1	0	1	1	2	1	1	2	0	2	5	1	1	1	1	1	2	1	2	3	3	0	5	3	0	0	151200	135000
150049	2043800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	1	0	1	1	0	1	1	1	0	2	1	0	1	1	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	0	0	2	0	0	2	1	1	1	2	1	1	1	1	1	1	2	0	1	0	2	2	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	2	0	3	0	9	3	0	25000	112500	112500
132270	1537800	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	1	0	1	2	0	1	1	1	0	0	2	0	2	0	1	0	0	2	0	2	0	0	1	1	0	1	1	0	2	0	0	2	0	0	2	0	0	0	2	1	2	0	1	1	1	1	0	2	1	0	2	1	1	1	1	1	1	1	1	1	1	2	0	1	0	2	1	1	1	1	1	1	1	1	1	2	0	2	2	1	1	2	1	1	2	1	2	2	3	0	3	3	0	37500	100000	100000
174	3255800	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	2	1	0	1	0	1	0	3	0	2	0	0	1	1	1	0	0	1	0	0	1	0	1	2	0	1	1	1	1	2	0	0	2	0	1	0	2	0	2	0	0	1	1	1	0	2	1	1	1	0	1	1	0	1	1	1	1	1	2	1	1	3	1	1	2	1	1	0	1	1	1	0	2	0	0	2	0	1	1	1	1	1	1	0	2	0	2	0	1	0	3	2	0	3	9	3	0	0	153000	135000
862	3251800	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	2	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0	1	2	0	0	1	1	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	3	0	2	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	0	0	2	1	0	2	1	1	1	0	1	1	3	0	2	2	2	0	4	0	3	0	0	3	6	3	0	0	153000	135000
1172	3255800	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	1	0	1	0	0	1	0	2	1	0	0	1	0	0	1	0	3	1	0	1	1	0	0	0	2	0	0	1	0	1	0	1	0	2	0	0	1	1	1	0	1	1	0	0	1	0	0	2	0	1	1	1	0	2	0	0	2	0	1	0	2	0	2	0	1	1	1	1	0	2	2	1	1	0	1	1	0	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	0	2	0	0	2	0	1	1	0	1	1	0	0	2	0	2	0	0	0	3	3	0	3	10	3	0	0	153000	135000
4612	1887800	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	2	2	0	1	1	1	0	2	0	1	2	0	1	2	1	0	0	1	1	2	1	0	0	2	0	0	1	1	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	1	0	2	2	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	4	1	0	2	0	2	2	0	2	1	1	1	1	1	1	3	0	2	0	2	0	0	0	4	3	0	3	1	3	0	24750	126000	99250
7639	2719692	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	3	1	0	2	1	0	3	1	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	11	1	0	0	1	1	1	1	1	0	2	0	0	1	1	1	2	0	0	2	0	1	0	2	0	2	0	0	1	1	0	0	2	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	0	2	0	0	2	0	1	1	0	1	1	2	0	2	0	2	0	0	0	3	4	0	3	8	3	0	1473	135000	135000
11429	1728468	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	2	0	0	0	2	2	0	1	2	1	0	0	0	2	1	0	1	2	1	0	2	1	0	2	1	0	3	1	0	0	1	1	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	0	0	2	0	1	1	0	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	0	2	1	1	1	2	1	1	1	0	2	2	2	0	1	0	3	2	0	3	3	3	0	33334	101666	108333
15941	1857800	0	0	1	2	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0	1	1	0	1	1	0	2	1	0	2	1	0	2	1	0	1	0	1	1	0	1	2	1	0	0	0	2	1	0	1	3	1	0	0	1	1	3	1	0	0	2	0	3	0	1	0	2	0	0	2	0	0	0	2	1	2	0	0	1	1	0	0	2	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	2	1	0	2	0	1	1	1	1	1	0	0	3	0	3	0	0	0	3	1	0	3	3	3	0	25000	108333	116667
16103	3255800	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	2	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	0	1	0	2	1	0	1	2	1	0	0	0	2	0	0	1	0	1	0	0	1	0	1	1	0	2	2	0	0	1	1	1	2	0	1	2	0	0	0	2	0	2	0	0	1	1	1	0	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	3	1	1	1	1	1	0	0	2	3	0	2	1	1	1	1	1	1	0	0	2	0	2	0	3	0	3	1	0	3	7	3	0	0	153000	135000
16637	3255800	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	2	0	1	2	1	0	1	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	2	0	0	1	0	1	0	1	0	2	1	0	1	2	1	0	0	1	0	0	1	0	0	2	0	2	1	1	0	2	0	3	2	0	1	0	2	0	2	0	2	1	1	0	0	2	0	1	1	1	1	1	1	1	1	1	1	1	5	1	1	0	1	1	1	1	1	1	1	1	0	0	2	2	0	2	0	1	1	1	1	1	0	0	2	0	2	0	3	0	3	1	0	3	3	3	0	0	153000	135000
23663	1751800	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	2	2	0	1	1	1	0	0	0	2	3	0	1	2	1	0	2	1	0	2	1	0	0	2	0	0	1	1	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	1	0	2	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	2	2	0	2	1	1	1	2	1	1	3	0	2	1	2	0	3	0	3	3	0	3	1	3	0	24000	126000	100000
29331	1856800	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	2	3	0	1	0	1	0	0	0	2	3	0	1	2	1	0	2	1	0	2	1	0	0	2	0	0	1	1	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	1	0	2	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	0	2	3	0	2	1	1	1	1	1	1	4	0	2	0	2	0	3	0	3	5	0	3	0	3	0	17500	135000	97500
34834	1745800	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	2	1	1	0	1	1	0	0	0	2	2	0	1	2	1	0	2	1	0	2	1	0	0	2	0	0	1	1	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	1	0	2	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	2	2	0	2	1	1	1	1	1	1	4	0	2	1	2	0	3	0	3	3	0	3	2	2	1	24000	126000	100000
41142	1648800	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	2	2	0	1	1	1	0	0	0	2	1	0	1	2	1	0	2	1	0	2	1	0	0	2	0	0	1	1	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	1	0	2	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	0	2	1	1	1	2	1	1	2	0	2	1	2	0	2	0	3	2	0	3	3	3	0	34500	105000	102000
45101	1622800	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	2	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	2	1	0	1	1	1	0	0	0	2	1	0	1	2	1	0	2	1	0	2	1	0	0	2	0	0	1	1	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	0	2	1	1	1	1	1	1	2	0	2	2	2	0	2	0	3	2	0	3	2	3	0	37500	101000	100000
50373	1959800	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	2	1	0	1	1	0	0	0	2	3	0	1	1	1	0	3	0	1	2	0	1	4	1	0	0	1	1	3	1	0	0	2	0	0	1	1	0	2	0	0	2	0	0	0	2	0	2	0	0	1	1	0	0	2	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	0	2	0	1	1	2	1	1	3	0	2	2	2	0	1	0	3	3	0	3	2	3	0	14666	126000	109334
50861	3255800	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	2	1	0	0	1	0	0	1	0	1	1	0	0	1	0	2	1	0	0	0	2	0	0	1	0	1	0	1	0	2	0	0	1	1	1	0	1	1	0	0	1	0	1	2	0	0	1	1	1	2	0	2	2	0	1	0	2	0	2	0	0	1	1	1	0	2	4	1	1	2	1	1	1	1	1	3	1	1	0	1	1	1	1	1	0	1	1	1	1	1	2	0	2	3	0	2	2	1	1	1	1	1	0	0	2	0	2	0	1	0	3	1	0	3	4	3	0	0	153000	135000
